WKT,fishing_category_FO,mw_fishinghours,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-22.35 39.4,-22.35 39.45,-22.3 39.45,-22.3 39.4,-22.35 39.4))",Static,0.221283814583333,Azores,07C7,7302:392:143:1,39.425,-22.325
"POLYGON ((-32.75 36.6,-32.75 36.65,-32.7 36.65,-32.7 36.6,-32.75 36.6))",Static,0.198891065,Azores,02B7,7303:362:467:1,36.625,-32.725
"POLYGON ((-28.3 42.3,-28.3 42.35,-28.25 42.35,-28.25 42.3,-28.3 42.3))",Static,0.293489583333333,Azores,13C1,7402:228:132:2,42.325,-28.275
"POLYGON ((-29.7 36.0,-29.7 36.05,-29.65 36.05,-29.65 36.0,-29.7 36.0))",Static,1.6957825,Azores,01C0,7302:469:206:2,36.025,-29.675
"POLYGON ((-28.95 36.0,-28.95 36.05,-28.9 36.05,-28.9 36.0,-28.95 36.0))",Static,4.40837366666667,Azores,01C1,7302:468:209:1,36.025,-28.925
"POLYGON ((-27.95 41.05,-27.95 41.1,-27.9 41.1,-27.9 41.05,-27.95 41.05))",Static,0.07751,Azores,11C2,7402:217:209:3,41.075,-27.925
"POLYGON ((-31.2 41.55,-31.2 41.6,-31.15 41.6,-31.15 41.55,-31.2 41.55))",Static,0.07751,Azores,12B8,7403:111:351:4,41.575,-31.175
"POLYGON ((-31.7 36.1,-31.7 36.15,-31.65 36.15,-31.65 36.1,-31.7 36.1))",Static,0.2333173,Azores,01B8,7303:361:216:2,36.125,-31.675
"POLYGON ((-32.85 37.0,-32.85 37.05,-32.8 37.05,-32.8 37.0,-32.85 37.0))",Static,0.1229925,Azores,03B7,7303:372:208:1,37.025,-32.825
"POLYGON ((-32.2 36.35,-32.2 36.4,-32.15 36.4,-32.15 36.35,-32.2 36.35))",Static,0.066171875,Azores,01B7,7303:362:131:4,36.375,-32.175
"POLYGON ((-32.55 36.7,-32.55 36.75,-32.5 36.75,-32.5 36.7,-32.55 36.7))",Static,0.066171875,Azores,02B7,7303:362:475:1,36.725,-32.525
"POLYGON ((-21.0 38.05,-21.0 38.1,-20.95 38.1,-20.95 38.05,-21.0 38.05))",Static,0.038498625,Azores,05C9,7302:380:209:4,38.075,-20.975
"POLYGON ((-24.8 40.65,-24.8 40.7,-24.75 40.7,-24.75 40.65,-24.8 40.65))",Static,0.0378775,Azores,10C5,7402:104:467:4,40.675,-24.775
"POLYGON ((-22.55 37.9,-22.55 37.95,-22.5 37.95,-22.5 37.9,-22.55 37.9))",Static,0.209866758333333,Azores,04C7,7302:372:495:1,37.925,-22.525
"POLYGON ((-33.0 37.65,-33.0 37.7,-32.95 37.7,-32.95 37.65,-33.0 37.65))",Static,0.1229925,Azores,04B7,7303:372:469:4,37.675,-32.975
"POLYGON ((-33.85 37.8,-33.85 37.85,-33.8 37.85,-33.8 37.8,-33.85 37.8))",Static,0.211451458333333,Azores,04B6,7303:373:488:1,37.825,-33.825
"POLYGON ((-31.7 37.0,-31.7 37.05,-31.65 37.05,-31.65 37.0,-31.7 37.0))",Static,0.143177089583333,Azores,03B8,7303:371:206:2,37.025,-31.675
"POLYGON ((-32.8 37.35,-32.8 37.4,-32.75 37.4,-32.75 37.35,-32.8 37.35))",Static,0.4823878,Azores,03B7,7303:372:237:4,37.375,-32.775
"POLYGON ((-32.45 36.65,-32.45 36.7,-32.4 36.7,-32.4 36.65,-32.45 36.65))",Static,0.12578125,Azores,02B7,7303:362:364:3,36.675,-32.425
"POLYGON ((-35.55 39.35,-35.55 39.4,-35.5 39.4,-35.5 39.35,-35.55 39.35))",Static,0.049645,Azores,07B4,7303:495:235:3,39.375,-35.525
"POLYGON ((-29.4 39.6,-29.4 39.65,-29.35 39.65,-29.35 39.6,-29.4 39.6))",Static,0.877,Azores,08C0,7302:499:363:2,39.625,-29.375
"POLYGON ((-27.65 41.35,-27.65 41.4,-27.6 41.4,-27.6 41.35,-27.65 41.35))",Static,0.1428685,Azores,11C2,7402:217:236:3,41.375,-27.625
"POLYGON ((-27.5 41.5,-27.5 41.55,-27.45 41.55,-27.45 41.5,-27.5 41.5))",Static,0.21139875,Azores,12C2,7402:217:354:2,41.525,-27.475
"POLYGON ((-30.45 36.25,-30.45 36.3,-30.4 36.3,-30.4 36.25,-30.45 36.25))",Static,0.123349,Azores,01B9,7303:360:124:3,36.275,-30.425
"POLYGON ((-33.95 37.25,-33.95 37.3,-33.9 37.3,-33.9 37.25,-33.95 37.25))",Static,0.592812429166667,Azores,03B6,7303:373:229:3,37.275,-33.925
"POLYGON ((-27.55 41.35,-27.55 41.4,-27.5 41.4,-27.5 41.35,-27.55 41.35))",Static,0.12296375,Azores,11C2,7402:217:235:3,41.375,-27.525
"POLYGON ((-23.5 40.6,-23.5 40.65,-23.45 40.65,-23.45 40.6,-23.5 40.6))",Static,0.1416752,Azores,10C6,7402:103:364:2,40.625,-23.475
"POLYGON ((-34.5 38.3,-34.5 38.35,-34.45 38.35,-34.45 38.3,-34.5 38.3))",Static,0.0775798,Azores,05B5,7303:384:134:2,38.325,-34.475
"POLYGON ((-32.95 37.2,-32.95 37.25,-32.9 37.25,-32.9 37.2,-32.95 37.2))",Static,0.1103248,Azores,03B7,7303:372:229:1,37.225,-32.925
"POLYGON ((-25.25 41.05,-25.25 41.1,-25.2 41.1,-25.2 41.05,-25.25 41.05))",Static,0.126908825,Azores,11C4,7402:215:102:3,41.075,-25.225
"POLYGON ((-34.2 40.7,-34.2 40.75,-34.15 40.75,-34.15 40.7,-34.2 40.7))",Static,0.141636875,Azores,10B5,7403:104:371:2,40.725,-34.175
"POLYGON ((-31.8 36.1,-31.8 36.15,-31.75 36.15,-31.75 36.1,-31.8 36.1))",Static,4.311772375,Azores,01B8,7303:361:217:2,36.125,-31.775
"POLYGON ((-27.25 41.5,-27.25 41.55,-27.2 41.55,-27.2 41.5,-27.25 41.5))",Static,0.0959561666666667,Azores,12C2,7402:217:352:1,41.525,-27.225
"POLYGON ((-33.85 39.45,-33.85 39.5,-33.8 39.5,-33.8 39.45,-33.85 39.45))",Static,0.0951289583333332,Azores,07B6,7303:393:248:3,39.475,-33.825
"POLYGON ((-32.6 37.4,-32.6 37.45,-32.55 37.45,-32.55 37.4,-32.6 37.4))",Static,0.2728971,Azores,03B7,7303:372:245:2,37.425,-32.575
"POLYGON ((-34.65 38.9,-34.65 38.95,-34.6 38.95,-34.6 38.9,-34.65 38.9))",Static,0.12578125,Azores,06B5,7303:384:496:1,38.925,-34.625
"POLYGON ((-23.05 39.35,-23.05 39.4,-23.0 39.4,-23.0 39.35,-23.05 39.35))",Static,0.213128791666667,Azores,07C6,7302:393:130:3,39.375,-23.025
"POLYGON ((-28.65 42.1,-28.65 42.15,-28.6 42.15,-28.6 42.1,-28.65 42.1))",Static,0.0505525,Azores,13C1,7402:228:216:1,42.125,-28.625
"POLYGON ((-32.75 42.15,-32.75 42.2,-32.7 42.2,-32.7 42.15,-32.75 42.15))",Static,0.14194478125,Azores,13B7,7403:122:217:3,42.175,-32.725
"POLYGON ((-29.75 36.65,-29.75 36.7,-29.7 36.7,-29.7 36.65,-29.75 36.65))",Static,0.12578125,Azores,02C0,7302:469:467:3,36.675,-29.725
"POLYGON ((-28.5 41.1,-28.5 41.15,-28.45 41.15,-28.45 41.1,-28.5 41.1))",Static,0.12296375,Azores,11C1,7402:218:114:2,41.125,-28.475
"POLYGON ((-34.7 38.0,-34.7 38.05,-34.65 38.05,-34.65 38.0,-34.7 38.0))",Static,0.112715175,Azores,05B5,7303:384:206:2,38.025,-34.675
"POLYGON ((-22.5 39.45,-22.5 39.5,-22.45 39.5,-22.45 39.45,-22.5 39.45))",Static,0.142085861111111,Azores,07C7,7302:392:144:4,39.475,-22.475
"POLYGON ((-34.0 40.0,-34.0 40.05,-33.95 40.05,-33.95 40.0,-34.0 40.0))",Static,0.06960575625,Azores,09B6,7403:103:209:2,40.025,-33.975
"POLYGON ((-34.7 38.75,-34.7 38.8,-34.65 38.8,-34.65 38.75,-34.7 38.75))",Static,0.1115205,Azores,06B5,7303:384:476:4,38.775,-34.675
"POLYGON ((-30.6 36.8,-30.6 36.85,-30.55 36.85,-30.55 36.8,-30.6 36.8))",Static,0.457063608541667,Azores,02B9,7303:360:485:2,36.825,-30.575
"POLYGON ((-33.2 41.55,-33.2 41.6,-33.15 41.6,-33.15 41.55,-33.2 41.55))",Static,0.146605825,Azores,12B6,7403:113:351:4,41.575,-33.175
"POLYGON ((-31.65 36.0,-31.65 36.05,-31.6 36.05,-31.6 36.0,-31.65 36.0))",Static,0.666729916666667,Azores,01B8,7303:361:206:1,36.025,-31.625
"POLYGON ((-21.7 38.0,-21.7 38.05,-21.65 38.05,-21.65 38.0,-21.7 38.0))",Static,0.0663541666666668,Azores,05C8,7302:381:206:2,38.025,-21.675
"POLYGON ((-34.9 40.75,-34.9 40.8,-34.85 40.8,-34.85 40.75,-34.9 40.75))",Static,0.141636875,Azores,10B5,7403:104:478:4,40.775,-34.875
"POLYGON ((-33.6 37.2,-33.6 37.25,-33.55 37.25,-33.55 37.2,-33.6 37.2))",Static,0.1103248,Azores,03B6,7303:373:225:2,37.225,-33.575
"POLYGON ((-34.85 39.75,-34.85 39.8,-34.8 39.8,-34.8 39.75,-34.85 39.75))",Static,0.112422083333333,Azores,08B5,7303:394:478:3,39.775,-34.825
"POLYGON ((-33.8 38.55,-33.8 38.6,-33.75 38.6,-33.75 38.55,-33.8 38.55))",Static,0.1229925,Azores,06B6,7303:383:457:4,38.575,-33.775
"POLYGON ((-30.35 37.1,-30.35 37.15,-30.3 37.15,-30.3 37.1,-30.35 37.1))",Static,0.3041665,Azores,03B9,7303:370:113:1,37.125,-30.325
"POLYGON ((-27.55 41.8,-27.55 41.85,-27.5 41.85,-27.5 41.8,-27.55 41.8))",Static,0.0759955625,Azores,12C2,7402:217:485:1,41.825,-27.525
"POLYGON ((-29.8 36.45,-29.8 36.5,-29.75 36.5,-29.75 36.45,-29.8 36.45))",Static,0.141636875,Azores,01C0,7302:469:247:4,36.475,-29.775
"POLYGON ((-33.4 40.45,-33.4 40.5,-33.35 40.5,-33.35 40.45,-33.4 40.45))",Static,0.0473563760714285,Azores,09B6,7403:103:143:4,40.475,-33.375
"POLYGON ((-30.45 36.6,-30.45 36.65,-30.4 36.65,-30.4 36.6,-30.45 36.6))",Static,0.12578125,Azores,02B9,7303:360:364:1,36.625,-30.425
"POLYGON ((-34.35 37.4,-34.35 37.45,-34.3 37.45,-34.3 37.4,-34.35 37.4))",Static,0.126328125,Azores,03B5,7303:374:143:1,37.425,-34.325
"POLYGON ((-21.45 38.15,-21.45 38.2,-21.4 38.2,-21.4 38.15,-21.45 38.15))",Static,0.1416752,Azores,05C8,7302:381:114:3,38.175,-21.425
"POLYGON ((-25.85 40.9,-25.85 40.95,-25.8 40.95,-25.8 40.9,-25.85 40.9))",Static,0.0909675833333333,Azores,10C4,7402:205:498:1,40.925,-25.825
"POLYGON ((-32.85 41.85,-32.85 41.9,-32.8 41.9,-32.8 41.85,-32.85 41.85))",Static,0.124062,Azores,12B7,7403:112:488:3,41.875,-32.825
"POLYGON ((-21.85 39.4,-21.85 39.45,-21.8 39.45,-21.8 39.4,-21.85 39.4))",Static,0.113654468125,Azores,07C8,7302:391:248:1,39.425,-21.825
"POLYGON ((-29.9 41.5,-29.9 41.55,-29.85 41.55,-29.85 41.5,-29.9 41.5))",Static,0.065643275,Azores,12C0,7402:219:458:2,41.525,-29.875
"POLYGON ((-31.75 36.1,-31.75 36.15,-31.7 36.15,-31.7 36.1,-31.75 36.1))",Static,0.2240041125,Azores,01B8,7303:361:217:1,36.125,-31.725
"POLYGON ((-31.7 36.45,-31.7 36.5,-31.65 36.5,-31.65 36.45,-31.7 36.45))",Static,0.0753675,Azores,01B8,7303:361:246:4,36.475,-31.675
"POLYGON ((-28.0 41.15,-28.0 41.2,-27.95 41.2,-27.95 41.15,-28.0 41.15))",Static,0.08420875,Azores,11C2,7402:217:219:4,41.175,-27.975
"POLYGON ((-34.95 38.7,-34.95 38.75,-34.9 38.75,-34.9 38.7,-34.95 38.7))",Static,0.217944875,Azores,06B5,7303:384:479:1,38.725,-34.925
"POLYGON ((-33.45 37.05,-33.45 37.1,-33.4 37.1,-33.4 37.05,-33.45 37.05))",Static,0.124033,Azores,03B6,7303:373:104:3,37.075,-33.425
"POLYGON ((-33.15 37.75,-33.15 37.8,-33.1 37.8,-33.1 37.75,-33.15 37.75))",Static,0.1229925,Azores,04B6,7303:373:371:3,37.775,-33.125
"POLYGON ((-33.85 39.7,-33.85 39.75,-33.8 39.75,-33.8 39.7,-33.85 39.7))",Static,0.00777622875,Azores,08B6,7303:393:478:1,39.725,-33.825
"POLYGON ((-35.25 38.75,-35.25 38.8,-35.2 38.8,-35.2 38.75,-35.25 38.75))",Static,0.0745336026875,Azores,06B4,7303:485:372:3,38.775,-35.225
"POLYGON ((-31.45 41.5,-31.45 41.55,-31.4 41.55,-31.4 41.5,-31.45 41.5))",Static,0.12578125,Azores,12B8,7403:111:354:1,41.525,-31.425
"POLYGON ((-31.25 37.8,-31.25 37.85,-31.2 37.85,-31.2 37.8,-31.25 37.8))",Static,0.80525,Azores,04B8,7303:371:382:1,37.825,-31.225
"POLYGON ((-31.6 36.0,-31.6 36.05,-31.55 36.05,-31.55 36.0,-31.6 36.0))",Static,6.80421875,Azores,01B8,7303:361:205:2,36.025,-31.575
"POLYGON ((-25.3 41.1,-25.3 41.15,-25.25 41.15,-25.25 41.1,-25.3 41.1))",Static,0.1258148,Azores,11C4,7402:215:112:2,41.125,-25.275
"POLYGON ((-33.3 38.4,-33.3 38.45,-33.25 38.45,-33.25 38.4,-33.3 38.4))",Static,0.1229925,Azores,05B6,7303:383:142:2,38.425,-33.275
"POLYGON ((-23.5 40.7,-23.5 40.75,-23.45 40.75,-23.45 40.7,-23.5 40.7))",Static,0.0505525,Azores,10C6,7402:103:374:2,40.725,-23.475
"POLYGON ((-33.95 40.7,-33.95 40.75,-33.9 40.75,-33.9 40.7,-33.95 40.7))",Static,0.1103248,Azores,10B6,7403:103:479:1,40.725,-33.925
"POLYGON ((-33.3 37.35,-33.3 37.4,-33.25 37.4,-33.25 37.35,-33.3 37.35))",Static,0.513018805,Azores,03B6,7303:373:132:4,37.375,-33.275
"POLYGON ((-30.55 37.25,-30.55 37.3,-30.5 37.3,-30.5 37.25,-30.55 37.25))",Static,0.08420875,Azores,03B9,7303:370:225:3,37.275,-30.525
"POLYGON ((-35.35 39.1,-35.35 39.15,-35.3 39.15,-35.3 39.1,-35.35 39.1))",Static,0.12578125,Azores,07B4,7303:495:113:1,39.125,-35.325
"POLYGON ((-33.65 40.35,-33.65 40.4,-33.6 40.4,-33.6 40.35,-33.65 40.35))",Static,0.187853975,Azores,09B6,7403:103:236:3,40.375,-33.625
"POLYGON ((-21.1 37.2,-21.1 37.25,-21.05 37.25,-21.05 37.2,-21.1 37.2))",Static,0.038498625,Azores,03C8,7302:371:120:2,37.225,-21.075
"POLYGON ((-34.55 39.95,-34.55 40.0,-34.5 40.0,-34.5 39.95,-34.55 39.95))",Static,0.0252825,Azores,08B5,7303:394:495:3,39.975,-34.525
"POLYGON ((-23.3 40.6,-23.3 40.65,-23.25 40.65,-23.25 40.6,-23.3 40.6))",Static,0.0760157291666667,Azores,10C6,7402:103:362:2,40.625,-23.275
"POLYGON ((-32.3 36.95,-32.3 37.0,-32.25 37.0,-32.25 36.95,-32.3 36.95))",Static,0.2420999,Azores,02B7,7303:362:392:4,36.975,-32.275
"POLYGON ((-28.7 38.65,-28.7 38.7,-28.65 38.7,-28.65 38.65,-28.7 38.65))",Static,0.431425241666667,Azores,06C1,7302:488:466:4,38.675,-28.675
"POLYGON ((-30.9 42.4,-30.9 42.45,-30.85 42.45,-30.85 42.4,-30.9 42.4))",Static,0.0505525,Azores,13B9,7403:120:248:2,42.425,-30.875
"POLYGON ((-32.95 37.25,-32.95 37.3,-32.9 37.3,-32.9 37.25,-32.95 37.25))",Static,0.193612325,Azores,03B7,7303:372:229:3,37.275,-32.925
"POLYGON ((-29.55 42.25,-29.55 42.3,-29.5 42.3,-29.5 42.25,-29.55 42.25))",Static,0.10064895,Azores,13C0,7402:229:225:3,42.275,-29.525
"POLYGON ((-30.15 38.3,-30.15 38.35,-30.1 38.35,-30.1 38.3,-30.15 38.3))",Static,2.052,Azores,05B9,7303:380:131:1,38.325,-30.125
"POLYGON ((-30.3 36.1,-30.3 36.15,-30.25 36.15,-30.25 36.1,-30.3 36.1))",Static,0.3785385,Azores,01B9,7303:360:112:2,36.125,-30.275
"POLYGON ((-25.75 41.7,-25.75 41.75,-25.7 41.75,-25.7 41.7,-25.75 41.7))",Static,0.0782080216666668,Azores,12C4,7402:215:477:1,41.725,-25.725
"POLYGON ((-28.9 40.55,-28.9 40.6,-28.85 40.6,-28.85 40.55,-28.9 40.55))",Static,0.38425,Azores,10C1,7402:208:458:4,40.575,-28.875
"POLYGON ((-33.15 36.6,-33.15 36.65,-33.1 36.65,-33.1 36.6,-33.15 36.6))",Static,0.1229925,Azores,02B6,7303:363:361:1,36.625,-33.125
"POLYGON ((-35.15 38.1,-35.15 38.15,-35.1 38.15,-35.1 38.1,-35.15 38.1))",Static,0.066189525,Azores,05B4,7303:485:111:1,38.125,-35.125
"POLYGON ((-33.35 38.15,-33.35 38.2,-33.3 38.2,-33.3 38.15,-33.35 38.15))",Static,0.189274812916667,Azores,05B6,7303:383:113:3,38.175,-33.325
"POLYGON ((-33.85 38.35,-33.85 38.4,-33.8 38.4,-33.8 38.35,-33.85 38.35))",Static,0.12578125,Azores,05B6,7303:383:238:3,38.375,-33.825
"POLYGON ((-23.85 39.85,-23.85 39.9,-23.8 39.9,-23.8 39.85,-23.85 39.85))",Static,0.0762251388888888,Azores,08C6,7302:393:488:3,39.875,-23.825
"POLYGON ((-35.3 39.3,-35.3 39.35,-35.25 39.35,-35.25 39.3,-35.3 39.3))",Static,0.0500461041666665,Azores,07B4,7303:495:132:2,39.325,-35.275
"POLYGON ((-22.05 39.9,-22.05 39.95,-22.0 39.95,-22.0 39.9,-22.05 39.9))",Static,0.1147378,Azores,08C7,7302:392:390:1,39.925,-22.025
"POLYGON ((-30.35 42.4,-30.35 42.45,-30.3 42.45,-30.3 42.4,-30.35 42.4))",Static,0.051058025,Azores,13B9,7403:120:143:1,42.425,-30.325
"POLYGON ((-31.05 36.1,-31.05 36.15,-31.0 36.15,-31.0 36.1,-31.05 36.1))",Static,0.12578125,Azores,01B8,7303:361:110:1,36.125,-31.025
"POLYGON ((-30.9 36.6,-30.9 36.65,-30.85 36.65,-30.85 36.6,-30.9 36.6))",Static,0.1229925,Azores,02B9,7303:360:468:2,36.625,-30.875
"POLYGON ((-33.95 37.8,-33.95 37.85,-33.9 37.85,-33.9 37.8,-33.95 37.8))",Static,0.21145145,Azores,04B6,7303:373:489:1,37.825,-33.925
"POLYGON ((-35.5 39.35,-35.5 39.4,-35.45 39.4,-35.45 39.35,-35.5 39.35))",Static,0.0500587125,Azores,07B4,7303:495:134:4,39.375,-35.475
"POLYGON ((-30.2 36.05,-30.2 36.1,-30.15 36.1,-30.15 36.05,-30.2 36.05))",Static,2.0352585,Azores,01B9,7303:360:101:4,36.075,-30.175
"POLYGON ((-31.1 37.3,-31.1 37.35,-31.05 37.35,-31.05 37.3,-31.1 37.3))",Static,0.1147378,Azores,03B8,7303:371:130:2,37.325,-31.075
"POLYGON ((-34.75 40.0,-34.75 40.05,-34.7 40.05,-34.7 40.0,-34.75 40.0))",Static,0.109575833333333,Azores,09B5,7403:104:207:1,40.025,-34.725
"POLYGON ((-24.75 40.8,-24.75 40.85,-24.7 40.85,-24.7 40.8,-24.75 40.8))",Static,0.095980325,Azores,10C5,7402:104:487:1,40.825,-24.725
"POLYGON ((-30.9 36.9,-30.9 36.95,-30.85 36.95,-30.85 36.9,-30.9 36.9))",Static,0.0775338145833332,Azores,02B9,7303:360:498:2,36.925,-30.875
"POLYGON ((-33.35 41.35,-33.35 41.4,-33.3 41.4,-33.3 41.35,-33.35 41.35))",Static,0.141636875,Azores,11B6,7403:113:133:3,41.375,-33.325
"POLYGON ((-33.55 36.85,-33.55 36.9,-33.5 36.9,-33.5 36.85,-33.55 36.85))",Static,0.12578125,Azores,02B6,7303:363:485:3,36.875,-33.525
"POLYGON ((-35.15 40.25,-35.15 40.3,-35.1 40.3,-35.1 40.25,-35.15 40.25))",Static,0.06167355,Azores,09B4,7403:205:121:3,40.275,-35.125
"POLYGON ((-35.0 38.65,-35.0 38.7,-34.95 38.7,-34.95 38.65,-35.0 38.65))",Static,0.141636875,Azores,06B5,7303:384:469:4,38.675,-34.975
"POLYGON ((-33.1 38.1,-33.1 38.15,-33.05 38.15,-33.05 38.1,-33.1 38.1))",Static,0.200746391666667,Azores,05B6,7303:383:110:2,38.125,-33.075
"POLYGON ((-34.7 39.85,-34.7 39.9,-34.65 39.9,-34.65 39.85,-34.7 39.85))",Static,0.12578125,Azores,08B5,7303:394:486:4,39.875,-34.675
"POLYGON ((-26.3 40.75,-26.3 40.8,-26.25 40.8,-26.25 40.75,-26.3 40.75))",Static,0.204350208333333,Azores,10C3,7402:206:372:4,40.775,-26.275
"POLYGON ((-29.65 36.85,-29.65 36.9,-29.6 36.9,-29.6 36.85,-29.65 36.85))",Static,0.12578125,Azores,02C0,7302:469:486:3,36.875,-29.625
"POLYGON ((-22.7 36.95,-22.7 37.0,-22.65 37.0,-22.65 36.95,-22.7 36.95))",Static,0.0951289583333332,Azores,02C7,7302:362:496:4,36.975,-22.675
"POLYGON ((-24.75 41.3,-24.75 41.35,-24.7 41.35,-24.7 41.3,-24.75 41.3))",Static,0.06167355,Azores,11C5,7402:114:237:1,41.325,-24.725
"POLYGON ((-25.5 41.45,-25.5 41.5,-25.45 41.5,-25.45 41.45,-25.5 41.45))",Static,0.0381830625,Azores,11C4,7402:215:144:4,41.475,-25.475
"POLYGON ((-27.7 41.7,-27.7 41.75,-27.65 41.75,-27.65 41.7,-27.7 41.7))",Static,0.076623625,Azores,12C2,7402:217:476:2,41.725,-27.675
"POLYGON ((-33.65 39.75,-33.65 39.8,-33.6 39.8,-33.6 39.75,-33.65 39.75))",Static,0.077529175,Azores,08B6,7303:393:476:3,39.775,-33.625
"POLYGON ((-30.9 41.7,-30.9 41.75,-30.85 41.75,-30.85 41.7,-30.9 41.7))",Static,0.126875,Azores,12B9,7403:110:478:2,41.725,-30.875
"POLYGON ((-33.35 37.2,-33.35 37.25,-33.3 37.25,-33.3 37.2,-33.35 37.2))",Static,0.073917625,Azores,03B6,7303:373:123:1,37.225,-33.325
"POLYGON ((-34.0 37.5,-34.0 37.55,-33.95 37.55,-33.95 37.5,-34.0 37.5))",Static,0.41964261125,Azores,04B6,7303:373:459:2,37.525,-33.975
"POLYGON ((-33.3 41.75,-33.3 41.8,-33.25 41.8,-33.25 41.75,-33.3 41.75))",Static,0.215979583333333,Azores,12B6,7403:113:372:4,41.775,-33.275
"POLYGON ((-34.75 40.75,-34.75 40.8,-34.7 40.8,-34.7 40.75,-34.75 40.75))",Static,0.146605825,Azores,10B5,7403:104:477:3,40.775,-34.725
"POLYGON ((-34.8 40.1,-34.8 40.15,-34.75 40.15,-34.75 40.1,-34.8 40.1))",Static,0.109575833333333,Azores,09B5,7403:104:217:2,40.125,-34.775
"POLYGON ((-24.7 40.75,-24.7 40.8,-24.65 40.8,-24.65 40.75,-24.7 40.75))",Static,0.1258148,Azores,10C5,7402:104:476:4,40.775,-24.675
"POLYGON ((-28.75 41.0,-28.75 41.05,-28.7 41.05,-28.7 41.0,-28.75 41.0))",Static,0.101524175,Azores,11C1,7402:218:207:1,41.025,-28.725
"POLYGON ((-32.05 37.35,-32.05 37.4,-32.0 37.4,-32.0 37.35,-32.05 37.35))",Static,1.32552375,Azores,03B7,7303:372:130:3,37.375,-32.025
"POLYGON ((-33.05 36.5,-33.05 36.55,-33.0 36.55,-33.0 36.5,-33.05 36.5))",Static,0.1229925,Azores,02B6,7303:363:350:1,36.525,-33.025
"POLYGON ((-34.8 37.85,-34.8 37.9,-34.75 37.9,-34.75 37.85,-34.8 37.85))",Static,0.0951289583333332,Azores,04B5,7303:374:487:4,37.875,-34.775
"POLYGON ((-34.65 41.05,-34.65 41.1,-34.6 41.1,-34.6 41.05,-34.65 41.05))",Static,0.14375,Azores,11B5,7403:114:206:3,41.075,-34.625
"POLYGON ((-25.1 41.05,-25.1 41.1,-25.05 41.1,-25.05 41.05,-25.1 41.05))",Static,0.1258148,Azores,11C4,7402:215:100:4,41.075,-25.075
"POLYGON ((-30.8 37.25,-30.8 37.3,-30.75 37.3,-30.75 37.25,-30.8 37.25))",Static,0.074410405,Azores,03B9,7303:370:227:4,37.275,-30.775
"POLYGON ((-31.3 36.0,-31.3 36.05,-31.25 36.05,-31.25 36.0,-31.3 36.0))",Static,25.1183846666667,Azores,01B8,7303:361:102:2,36.025,-31.275
"POLYGON ((-25.3 40.25,-25.3 40.3,-25.25 40.3,-25.25 40.25,-25.3 40.25))",Static,0.0502716527777778,Azores,09C4,7402:205:122:4,40.275,-25.275
"POLYGON ((-34.25 38.05,-34.25 38.1,-34.2 38.1,-34.2 38.05,-34.25 38.05))",Static,0.15502,Azores,05B5,7303:384:102:3,38.075,-34.225
"POLYGON ((-24.9 40.7,-24.9 40.75,-24.85 40.75,-24.85 40.7,-24.9 40.7))",Static,0.0380879305555555,Azores,10C5,7402:104:478:2,40.725,-24.875
"POLYGON ((-32.9 37.65,-32.9 37.7,-32.85 37.7,-32.85 37.65,-32.9 37.65))",Static,0.1229925,Azores,04B7,7303:372:468:4,37.675,-32.875
"POLYGON ((-21.65 36.35,-21.65 36.4,-21.6 36.4,-21.6 36.35,-21.65 36.35))",Static,0.10064895,Azores,01C8,7302:361:236:3,36.375,-21.625
"POLYGON ((-29.1 42.65,-29.1 42.7,-29.05 42.7,-29.05 42.65,-29.1 42.65))",Static,0.07751,Azores,14C0,7402:229:360:4,42.675,-29.075
"POLYGON ((-33.9 39.25,-33.9 39.3,-33.85 39.3,-33.85 39.25,-33.9 39.25))",Static,0.12578125,Azores,07B6,7303:393:228:4,39.275,-33.875
"POLYGON ((-31.5 37.25,-31.5 37.3,-31.45 37.3,-31.45 37.25,-31.5 37.25))",Static,0.57081295,Azores,03B8,7303:371:124:4,37.275,-31.475
"POLYGON ((-33.9 37.3,-33.9 37.35,-33.85 37.35,-33.85 37.3,-33.9 37.3))",Static,0.162413929166667,Azores,03B6,7303:373:238:2,37.325,-33.875
"POLYGON ((-22.55 39.05,-22.55 39.1,-22.5 39.1,-22.5 39.05,-22.55 39.05))",Static,0.204407372916667,Azores,07C7,7302:392:205:3,39.075,-22.525
"POLYGON ((-30.15 36.1,-30.15 36.15,-30.1 36.15,-30.1 36.1,-30.15 36.1))",Static,0.07751,Azores,01B9,7303:360:111:1,36.125,-30.125
"POLYGON ((-33.7 41.75,-33.7 41.8,-33.65 41.8,-33.65 41.75,-33.7 41.75))",Static,0.05775687,Azores,12B6,7403:113:476:4,41.775,-33.675
"POLYGON ((-25.0 41.45,-25.0 41.5,-24.95 41.5,-24.95 41.45,-25.0 41.45))",Static,0.095980325,Azores,11C5,7402:114:249:4,41.475,-24.975
"POLYGON ((-34.0 38.2,-34.0 38.25,-33.95 38.25,-33.95 38.2,-34.0 38.2))",Static,0.12578125,Azores,05B6,7303:383:229:2,38.225,-33.975
"POLYGON ((-25.1 41.0,-25.1 41.05,-25.05 41.05,-25.05 41.0,-25.1 41.0))",Static,0.1258148,Azores,11C4,7402:215:100:2,41.025,-25.075
